order_id,customer_id,order_date,ship_date,status,total_amount,payment_method,notes
104252,1453,2023-07-27,06/08/2023,shipped,5.12,pix,
104253,1206,13-Dec-2023,20/12/2023,shipped,54.64,paypal,first-time customer
104254,1529,09-05-2025,2025-09-09,shipped,874.22,credit_card,gift_wrap
104255,1814,07-19-2024,2024/07/22,shipped,97.06,pix,fragile
104256,1663,05-05-2023,2023-05-06,shipped,259.40,pix,
104257,1523,01-03-2025,15/01/2025,pending,504.49,credit_card,first-time customer
104258,1002,2023/04/08,10-Apr-2023,delivered,11.93,credit_card,
104259,1872,05-13-2024,,delivered,124.38,boleto,fragile
104260,1472,04-29-2024,2024/05/04,cancelled,663.57,pix,first-time customer
104261,1690,03-17-2024,29-Mar-2024,delivered,640.79,boleto,
104262,1003,21-Sep-2023,23/09/2023,shipped,675.26,boleto,priority
104263,1770,2023-10-30,2023/11/12,pending,907.34,paypal,priority
104264,1065,06-03-2025,09-Jun-2025,delivered,54.49,credit_card,fragile
104265,1358,2023/11/09,11-15-2023,pending,451.83,boleto,delay_expected
104266,1422,2024-10-06,,delivered,29.68,boleto,priority
104267,1660,2024-06-18,2024/06/25,pending,836.86,paypal,
104268,1115,2024-05-18,05-19-2024,pending,326.39,boleto,gift_wrap
104269,1192,2023-09-18,21-Sep-2023,pending,578.12,pix,
104270,1272,2024-11-26,,shipped,977.92,credit_card,priority
104271,1274,21/07/2024,29/07/2024,shipped,848.58,paypal,delay_expected
104272,1105,27-Jan-2023,02-06-2023,shipped,113.54,credit_card,
104273,1391,2023/10/19,2023/10/26,shipped,466.22,pix,fragile
104274,1920,18-Feb-2023,2023-02-24,cancelled,998.74,pix,first-time customer
104275,1848,15-Sep-2025,2025-09-18,delivered,581.06,boleto,delay_expected
104276,1008,28-May-2023,2023-06-03,shipped,531.07,boleto,priority
104277,1144,12/01/2023,23-Jan-2023,delivered,340.66,credit_card,delay_expected
104278,1125,31-May-2025,06-09-2025,pending,856.97,credit_card,
104279,1199,2023/01/16,17-Jan-2023,shipped,57.82,pix,
104280,1441,2024/10/14,2024-10-21,shipped,648.46,credit_card,priority
104281,1501,2025-06-21,2025/06/22,shipped,911.74,pix,priority
104282,1284,2023/01/26,28/01/2023,shipped,799.49,paypal,first-time customer
104283,1312,2023-09-09,09-20-2023,shipped,427.49,pix,delay_expected
104284,1639,17-Jun-2023,29/06/2023,delivered,222.35,pix,first-time customer
104285,1043,15-Jul-2023,,returned,45.09,pix,gift_wrap
104286,1111,08-04-2025,,shipped,195.24,paypal,fragile
104287,1876,25/08/2023,2023/09/07,delivered,549.57,paypal,
104288,1829,2025-01-08,16/01/2025,returned,-190.16,boleto,fragile
104289,1677,2023/08/09,2023-08-10,shipped,266.48,pix,
104290,1880,2024/11/21,04-Dec-2024,pending,128.71,credit_card,gift_wrap
104291,1472,26/01/2024,,shipped,463.96,paypal,
104292,1750,12-19-2023,01-02-2024,delivered,420.47,pix,fragile
104293,1198,2023-03-07,16-Mar-2023,pending,405.41,paypal,gift_wrap
104294,1014,12-Jul-2024,17/07/2024,pending,301.72,pix,fragile
104295,1911,2023/04/17,24-4-2023,shipped,52.00,pix,
104296,1635,08/02/2023,15/02/2023,shipped,782.84,paypal,
104297,1268,2024/12/10,,delivered,547.38,boleto,
104298,1854,2023-07-26,30-Jul-2023,pending,454.17,boleto,
104299,1755,26-Jul-2023,2023-07-27,cancelled,8.27,boleto,priority
104300,1670,2023/03/24,31/03/2023,delivered,201.60,paypal,delay_expected
104301,1208,17/06/2025,25/06/2025,cancelled,810.78,credit_card,delay_expected
104302,1353,08/07/2025,11-Jul-2025,shipped,39.01,boleto,
104303,1498,2023/03/06,,shipped,506.14,credit_card,gift_wrap
104304,1533,2024/04/10,,shipped,313.22,credit_card,fragile
104305,1935,12-08-2024,10-12-2024,returned,-251.94,paypal,delay_expected
104306,1543,06/06/2024,17-Jun-2024,shipped,636.03,boleto,
104307,1795,23/07/2024,2024/08/05,cancelled,519.31,pix,fragile
104308,1255,08-30-2024,12-Sep-2024,delivered,246.76,boleto,
104309,1647,04-Nov-2023,11-18-2023,shipped,889.94,boleto,first-time customer
104310,1837,2024/12/12,13-Dec-2024,shipped,493.76,credit_card,priority
104311,1079,19/05/2025,2025/05/20,pending,984.60,boleto,
104312,1206,2025/02/14,23-Feb-2025,shipped,189.89,paypal,delay_expected
104313,1569,2024-03-11,15/03/2024,delivered,461.90,paypal,
104314,1997,15/02/2025,2025-02-26,delivered,410.60,credit_card,fragile
104315,1485,2023-10-26,05/11/2023,delivered,418.13,boleto,gift_wrap
104316,1759,05-04-2025,06-May-2025,shipped,225.32,paypal,fragile
104317,1507,29-Jun-2025,07-02-2025,delivered,507.58,paypal,
104318,1697,09-Aug-2025,08-13-2025,shipped,567.74,boleto,first-time customer
104319,1907,2024-01-22,2024-01-27,pending,833.44,paypal,fragile
104320,1159,2023/05/04,07-May-2023,shipped,913.42,paypal,
104321,1003,12/09/2025,19/09/2025,shipped,7.54,credit_card,priority
104322,1261,03/04/2023,2023-04-17,shipped,378.45,pix,
104323,1536,2024-02-28,2024-03-09,delivered,848.72,boleto,delay_expected
104324,1694,23/03/2023,2023/03/28,delivered,590.11,boleto,priority
104325,1067,2025/06/27,2025/07/03,shipped,381.14,boleto,delay_expected
104326,1011,2024/12/02,15-12-2024,shipped,64.02,pix,priority
104327,1535,01-04-2025,2025-01-14,delivered,928.47,credit_card,fragile
104328,1823,2024-11-21,2024/11/25,shipped,25.74,boleto,priority
104329,1383,21-Jan-2024,2024-01-31,shipped,233.99,paypal,
104330,1462,2023/12/03,2023/12/16,delivered,387.58,boleto,priority
104331,1184,2024-03-03,07-Mar-2024,pending,631.50,paypal,delay_expected
104332,1743,21-Feb-2023,2023-03-07,shipped,759.01,credit_card,priority
104333,1654,21/01/2023,25-Jan-2023,shipped,336.98,boleto,
104334,1123,18-Jul-2025,2025-08-01,delivered,162.37,boleto,
104335,1704,10-26-2023,2023-10-28,delivered,278.30,pix,priority
104336,1621,17-Sep-2024,,pending,189.61,paypal,fragile
104337,1873,12-Feb-2025,16/02/2025,delivered,351.72,boleto,fragile
104338,1662,11-28-2024,2024-12-11,shipped,488.25,paypal,fragile
104339,1620,05-Jan-2024,16/01/2024,delivered,136.94,paypal,fragile
104340,1081,2024/08/26,01-Sep-2024,delivered,810.01,credit_card,
104341,1342,2023-09-28,10-07-2023,delivered,207.36,boleto,fragile
104342,1457,18-Feb-2024,2024/02/20,shipped,273.19,paypal,
104343,1597,05-Feb-2024,14-Feb-2024,shipped,567.02,credit_card,priority
104344,1709,09-03-2023,15-Sep-2023,shipped,57.67,pix,
104345,1477,13/10/2023,10-21-2023,shipped,727.71,paypal,delay_expected
104346,1062,09-08-2024,22-Sep-2024,shipped,905.31,paypal,priority
104347,1893,20/09/2024,2024-09-25,shipped,548.41,credit_card,first-time customer
104348,1535,30-Aug-2025,2025-09-01,shipped,648.50,paypal,fragile
104349,1912,2025/01/06,08-Jan-2025,shipped,803.65,boleto,priority
104350,1971,07-Apr-2024,04-15-2024,delivered,810.86,boleto,
104351,1490,2025/03/07,,shipped,409.30,paypal,gift_wrap
104352,1540,2024-02-26,01-Mar-2024,shipped,792.16,credit_card,first-time customer
104353,1202,2023/05/26,06-Jun-2023,shipped,32.09,pix,fragile
104354,1828,04-24-2025,05-02-2025,shipped,300.46,boleto,
104355,1576,10-27-2024,2024/10/30,shipped,53.15,credit_card,
104356,1180,03-Jun-2025,08/06/2025,shipped,917.54,boleto,
104357,1252,2025/05/29,2025/06/03,shipped,620.90,credit_card,
104358,1615,23/06/2023,06/07/2023,delivered,19.51,pix,
104359,1652,04-12-2024,17/04/2024,shipped,519.68,credit_card,gift_wrap
104360,1491,04-Apr-2024,08/04/2024,shipped,332.08,pix,first-time customer
104361,1564,10-02-2023,2023/10/10,pending,869.46,boleto,delay_expected
104362,1935,01-02-2025,,shipped,70.00,boleto,
104363,1064,2024/10/13,2024/10/24,shipped,144.85,pix,gift_wrap
104364,1378,12-18-2024,2024-12-30,shipped,760.51,pix,gift_wrap
104365,1465,22/11/2024,2024-11-27,delivered,943.73,boleto,gift_wrap
104366,1919,2024-09-08,09-19-2024,delivered,342.95,pix,
104367,1644,2025/01/02,2025/01/11,delivered,648.29,paypal,gift_wrap
104368,1086,05/05/2025,2025/05/14,delivered,847.58,boleto,gift_wrap
104369,1793,2023/02/14,02-24-2023,pending,700.31,boleto,gift_wrap
104370,1776,12-21-2023,2023-12-28,pending,404.51,credit_card,gift_wrap
104371,1441,2023-04-22,05-May-2023,shipped,640.98,boleto,priority
104372,1001,2023-08-26,31/08/2023,delivered,597.95,pix,priority
104373,1776,11-May-2023,,shipped,674.40,credit_card,delay_expected
104374,1798,21/07/2025,2025-07-27,delivered,562.40,boleto,
104375,1350,01/12/2024,12-15-2024,cancelled,764.75,boleto,first-time customer
104376,1162,2025/06/20,06-26-2025,delivered,939.65,paypal,
104377,1517,05-Nov-2023,2023/11/12,shipped,223.54,boleto,delay_expected
104378,1594,03-02-2025,03-03-2025,pending,541.80,pix,
104379,1450,27/06/2024,2024-07-06,returned,568.04,boleto,delay_expected
104380,1203,2023-01-13,01-22-2023,cancelled,590.57,pix,fragile
104381,1650,2024-12-09,2024/12/22,pending,322.78,paypal,gift_wrap
104382,1917,03/08/2023,12-Aug-2023,shipped,522.81,pix,
104383,1565,2025-06-10,11/06/2025,pending,403.39,credit_card,fragile
104384,1213,2024-08-17,31-Aug-2024,shipped,995.63,boleto,delay_expected
104385,1152,11-02-2023,2023/11/15,shipped,105.74,paypal,
104386,1668,2024-10-01,04/10/2024,delivered,490.86,boleto,delay_expected
104387,1664,2023/03/15,26/03/2023,delivered,87.14,paypal,fragile
104388,1281,2024-05-10,18/05/2024,shipped,445.75,paypal,priority
104389,1717,2024-12-25,27/12/2024,pending,10.14,paypal,
104390,1537,15/08/2023,,pending,570.90,credit_card,
104391,1504,2023-10-30,11-06-2023,shipped,42.50,paypal,
104392,1151,23/07/2024,,shipped,216.20,pix,fragile
104393,1258,2023/10/15,2023/10/22,pending,456.95,boleto,fragile
104394,1541,28-Jun-2024,2024-07-03,pending,461.84,credit_card,delay_expected
104395,1482,27-Sep-2024,2024-10-09,shipped,736.18,paypal,priority
104396,1890,2024/11/25,2024/12/04,delivered,452.61,credit_card,first-time customer
104397,1230,2024/02/13,02-19-2024,delivered,932.01,credit_card,
104398,1837,20-Aug-2024,30/08/2024,delivered,941.86,pix,delay_expected
104399,1411,19/11/2023,11-20-2023,shipped,217.94,pix,first-time customer
104400,1626,17-Apr-2025,2025-04-30,pending,158.15,paypal,priority
104401,1457,22/12/2023,01-04-2024,delivered,93.91,paypal,first-time customer
104402,1349,2023-03-24,07/04/2023,pending,843.47,pix,delay_expected
104403,1486,31/03/2025,2025-04-04,shipped,907.35,pix,delay_expected
104404,1863,2025-04-13,2025/04/25,delivered,83.68,boleto,
104405,1021,11-06-2023,11-10-2023,returned,779.95,boleto,
104406,1455,2023/04/20,2023-04-21,delivered,851.78,paypal,fragile
104407,1997,08-27-2023,2023/09/02,shipped,828.98,paypal,
104408,1462,2025-02-22,2025/03/03,shipped,992.14,pix,
104409,1907,08-29-2023,12-Sep-2023,shipped,195.47,paypal,priority
104410,1351,06-26-2023,03-Jul-2023,cancelled,493.86,paypal,
104411,1696,29-Apr-2025,2025/05/06,pending,726.52,boleto,gift_wrap
104412,1848,2023-01-31,12-Feb-2023,shipped,648.25,credit_card,gift_wrap
104413,1661,2025-04-10,23-Apr-2025,delivered,729.75,boleto,first-time customer
104414,1666,2023/11/11,14-Nov-2023,shipped,703.51,pix,gift_wrap
104415,1623,09-27-2025,08/10/2025,delivered,507.60,pix,
104416,1946,13-Feb-2025,26/02/2025,shipped,765.12,credit_card,priority
104417,1746,2024/02/23,,delivered,909.03,credit_card,delay_expected
104418,1359,2025-08-22,26/08/2025,shipped,569.59,paypal,first-time customer
104419,1540,04-Mar-2023,14/03/2023,shipped,149.25,pix,
104420,1474,01/02/2024,,shipped,746.46,boleto,
104421,1292,05-26-2024,2024/06/06,shipped,730.72,paypal,
104422,1972,15/10/2024,21/10/2024,shipped,591.29,pix,priority
104423,1808,2023/06/08,16/06/2023,pending,925.04,pix,delay_expected
104424,1686,25-Feb-2025,04/03/2025,shipped,259.82,credit_card,delay_expected
104425,1887,01-30-2025,07/02/2025,delivered,133.41,paypal,
104426,1528,03-28-2025,30/03/2025,pending,373.85,paypal,
104427,1704,03/11/2024,2024/11/08,pending,628.05,pix,
104428,1362,2025/04/04,2025-04-10,shipped,422.41,paypal,delay_expected
104429,1231,12/07/2024,2024/07/20,shipped,238.70,pix,delay_expected
104430,1180,14/10/2024,20-Oct-2024,shipped,389.97,credit_card,gift_wrap
104431,1373,06/04/2025,04-14-2025,shipped,111.10,pix,
104432,1784,2024-08-15,,pending,675.21,paypal,
104433,1656,2024-11-07,21/11/2024,delivered,316.82,pix,priority
104434,1916,2024-12-28,2024-12-31,pending,445.23,paypal,gift_wrap
104435,1329,30-Jan-2024,03-Feb-2024,pending,592.69,paypal,priority
104436,1583,07-20-2025,,shipped,658.73,credit_card,
104437,1899,13-Feb-2025,2025-02-16,delivered,265.12,credit_card,delay_expected
104438,1398,30-Nov-2023,01-Dec-2023,shipped,423.68,pix,first-time customer
104439,1655,23-Nov-2023,26/11/2023,shipped,879.18,pix,fragile
104440,1423,2023-02-14,2023-02-20,returned,124.52,credit_card,
104441,1000,01-01-2023,09-Jan-2023,delivered,865.94,paypal,gift_wrap
104442,1741,02/11/2024,,delivered,194.68,paypal,
104443,1879,2024-07-09,16/07/2024,delivered,209.04,paypal,fragile
104444,1400,2023-06-21,2023-06-23,delivered,992.17,credit_card,⚠️ check address – incorrect format
104445,1797,26/11/2024,29/11/2024,delivered,696.06,pix,
104446,1158,09-Nov-2024,15/11/2024,shipped,171.66,paypal,first-time customer
104447,1789,06-Jul-2025,07-17-2025,shipped,93.00,boleto,
104448,1235,20/08/2025,09-03-2025,shipped,966.53,boleto,priority
104449,1220,25-Oct-2024,2024-10-27,returned,31.61,paypal,priority
104450,1714,13/10/2024,15-Oct-2024,cancelled,759.21,pix,
104451,1579,02/12/2023,05-Dec-2023,cancelled,731.94,credit_card,priority
104452,1269,02-Aug-2025,,pending,952.62,credit_card,fragile
104453,1525,10-14-2023,2023/10/19,shipped,261.18,credit_card,delay_expected
104454,1430,08-Jul-2023,07-17-2023,delivered,841.09,paypal,gift_wrap
104455,1021,2025-04-28,2025/05/09,delivered,84.93,paypal,priority
104456,1987,02-19-2025,02-Mar-2025,pending,347.12,pix,
104457,1512,26-Jan-2023,2023-02-09,pending,342.76,credit_card,first-time customer
104458,1389,27/05/2025,05-30-2025,delivered,679.99,credit_card,first-time customer
104459,1353,29-Apr-2023,2023/05/06,delivered,311.72,pix,
104460,1636,08-19-2025,27/08/2025,delivered,534.99,paypal,priority
104461,1248,2025-09-02,2025/09/11,pending,538.91,credit_card,delay_expected
104462,1803,2024-11-21,,returned,-420.48,paypal,priority
104463,1691,24-Mar-2023,,shipped,776.01,credit_card,gift_wrap
104464,1199,01-16-2023,01-26-2023,shipped,218.72,paypal,delay_expected
104465,1768,11-Jul-2023,2023/07/18,shipped,360.44,boleto,priority
104466,1570,2023/11/28,2023/12/04,delivered,271.04,paypal,delay_expected
104467,1410,14-Nov-2023,2023-11-18,pending,355.59,paypal,gift_wrap
104468,1868,13/09/2023,23/09/2023,shipped,637.26,pix,priority
104469,1293,2025-04-17,04-22-2025,returned,388.71,paypal,
104470,1931,2023-12-09,2023/12/18,cancelled,201.83,paypal,
104471,1670,09-23-2024,28-Sep-2024,shipped,107.68,boleto,first-time customer
104472,1663,06-05-2023,,returned,462.96,paypal,gift_wrap
104473,1532,2023-01-06,2023/01/13,shipped,818.83,paypal,
104474,1558,2024-09-30,09/10/2024,shipped,994.80,boleto,gift_wrap
104475,1788,2023/10/05,10-15-2023,delivered,393.48,boleto,gift_wrap
104476,1083,2024-02-05,2024/02/14,shipped,967.74,pix,delay_expected
104477,1552,27/10/2023,,cancelled,636.31,boleto,gift_wrap
104478,1710,02-Apr-2024,04-13-2024,pending,69.46,paypal,
104479,1713,2025/05/16,19-May-2025,delivered,305.48,pix,delay_expected
104480,1780,2025/09/18,2025-09-24,cancelled,418.68,credit_card,first-time customer
104481,1530,2023/09/05,07/09/2023,shipped,919.16,credit_card,first-time customer
104482,1783,01-31-2025,12/02/2025,delivered,694.57,credit_card,gift_wrap
104483,1355,2023/11/23,,pending,386.29,boleto,
104484,1276,28/02/2025,13/03/2025,shipped,414.60,boleto,fragile
104485,1157,2023-07-30,2023-08-10,pending,744.89,credit_card,⚠️ check address – incorrect format
104486,1646,2025/05/23,06/06/2025,shipped,681.32,credit_card,first-time customer
104487,1989,2025/06/26,06-30-2025,shipped,78.47,paypal,gift_wrap
104488,1824,2024/07/14,,pending,154.99,pix,gift_wrap
104489,1090,03/10/2023,2023/10/17,pending,202.00,paypal,delay_expected
104490,1269,01-17-2025,20/01/2025,delivered,991.73,pix,priority
104491,1157,17/06/2025,06-23-2025,delivered,897.10,credit_card,
104492,1078,2025-09-11,09-21-2025,shipped,533.17,boleto,fragile
104493,1649,19/06/2023,06-28-2023,shipped,795.74,boleto,first-time customer
104494,1972,2024/01/02,2024-01-08,shipped,158.07,pix,first-time customer
104495,1796,03-25-2024,2024-04-01,pending,348.51,pix,fragile
104496,1213,25/04/2025,26/04/2025,shipped,391.37,pix,
104497,1466,06-24-2025,,shipped,318.06,pix,fragile
104498,1401,12-22-2023,2024-01-04,cancelled,326.46,paypal,
104499,1886,19/03/2025,2025-03-22,shipped,23.05,paypal,first-time customer
104500,1587,2023-04-18,2023-05-02,delivered,250.02,boleto,priority
104501,1780,2024-11-18,2024-11-30,delivered,158.22,paypal,
104502,1147,10/08/2023,2023-08-21,shipped,717.19,boleto,gift_wrap
104503,1337,02/11/2023,14/11/2023,shipped,27.25,boleto,gift_wrap
104504,1719,2023-02-27,,pending,450.35,boleto,delay_expected
104505,1164,29/09/2023,2023/10/10,shipped,715.58,boleto,priority
104506,1165,09-10-2024,2024/09/12,delivered,187.87,pix,gift_wrap
104507,1281,2024/02/22,27-Feb-2024,delivered,898.75,paypal,fragile
104508,1371,2023/08/09,,shipped,554.07,credit_card,gift_wrap
104509,1611,2023/02/25,01/03/2023,shipped,191.75,credit_card,gift_wrap
104510,1433,26/04/2024,04/05/2024,shipped,589.76,pix,priority
104511,1684,12-Jul-2024,20/07/2024,shipped,742.54,pix,first-time customer
104512,1159,03-07-2023,17/03/2023,delivered,946.41,boleto,first-time customer
104513,1805,26/03/2023,01/04/2023,shipped,603.38,credit_card,fragile
104514,1697,29-Jan-2023,2023-02-03,delivered,689.00,pix,priority
104515,1318,13/12/2023,12-16-2023,shipped,676.97,boleto,delay_expected
104516,1926,06-14-2025,,shipped,160.49,boleto,first-time customer
104517,1470,2023-10-13,17-Oct-2023,delivered,728.77,boleto,first-time customer
104518,1457,04-Jun-2024,14-Jun-2024,pending,246.10,credit_card,delay_expected
104519,1274,15-Dec-2023,25-Dec-2023,returned,189.24,paypal,first-time customer
104520,1758,15/12/2024,,shipped,561.76,credit_card,delay_expected
104521,1832,07-Nov-2023,11-14-2023,shipped,631.96,pix,first-time customer
104522,1100,03-Oct-2023,2023/10/09,delivered,46.13,paypal,delay_expected
104523,1858,2023/05/23,2023-06-06,delivered,336.27,boleto,gift_wrap
104524,1822,04-01-2025,2025-04-03,delivered,874.88,pix,gift_wrap
104525,1669,2023-11-07,2023/11/18,delivered,509.86,pix,
104526,1582,02-16-2024,02-20-2024,pending,292.62,pix,
104527,1732,2023-06-09,14/06/2023,pending,410.94,credit_card,priority
104528,1305,2025-06-08,22/06/2025,shipped,348.50,pix,first-time customer
104529,1044,2024-09-15,29-Sep-2024,shipped,910.80,pix,first-time customer
104530,1970,21/03/2023,2023/03/27,shipped,446.99,paypal,delay_expected
104531,1445,2024/03/24,27/03/2024,pending,982.75,credit_card,fragile
104532,1752,2023-02-10,02-12-2023,shipped,14.22,paypal,delay_expected
104533,1965,2023-05-12,21-May-2023,returned,-30.39,credit_card,
104534,1992,2025-03-08,2025-03-20,delivered,806.57,boleto,
104535,1615,2023-08-01,08-08-2023,pending,78.02,paypal,
104536,1281,02/12/2024,,delivered,373.62,credit_card,first-time customer
104537,1745,18-Jun-2024,2024/06/24,pending,433.50,pix,gift_wrap
104538,1118,29-Sep-2023,2023-10-01,shipped,124.84,boleto,fragile
104539,1701,2023-06-09,2023-06-13,pending,338.28,credit_card,
104540,1444,2023/06/28,07-03-2023,cancelled,266.93,credit_card,fragile
104541,1877,03-07-2024,,shipped,699.02,paypal,first-time customer
104542,1356,2023-08-09,2023/08/10,delivered,190.96,credit_card,fragile
